,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
6,535.5911854103343,2.6083732057416267,61.611111111106794,1885.3186180422265,201,178,164,168,157,177
7,1880.0,1.6426421404682274,58.354166666661264,2846.9775280898875,288,283,223,222,239,240
8,383.9483870967742,1.2553144700190586,62.42361111110545,1685.7563025210084,290,208,231,227,240,240
9,241.6888888888889,1.2490728600861585,66.79166666666517,1572.4142857142858,279,205,232,222,233,234
10,253.3012048192771,1.3532494758909852,63.500000000000796,1651.9594594594594,178,195,211,196,221,218
11,215.55555555555554,1.4185448793989721,63.00000000000073,1548.2407407407406,165,183,183,191,201,201
0,209.93506493506493,16.352494279176202,63.75000000000083,1569.4057971014493,154,171,146,184,178,117
1,247.38947368421051,12.488689606529295,66.96527777778446,1658.6896551724137,143,154,130,171,159,106
2,237.6031746031746,9.624772423837843,66.91666666667082,1694.6,130,139,128,154,96,102
3,255.69281045751634,7.876886271623115,64.70138888889078,1665.6535433070867,122,138,133,152,93,103
4,252.7037037037037,6.029919932574799,64.555555555556,1519.3028169014085,128,122,122,95,103,108
5,243.0812854442344,4.1222928195668525,64.99305555555387,1705.351230425056,124,129,127,97,101,119
6,644.7664576802508,3.509598853868195,60.38888888888448,1902.438775510204,191,208,156,150,156,186
7,1787.0584415584415,1.9281061114842168,56.77777777777248,2654.127659574468,273,300,213,233,230,240
8,268.5112781954887,1.840364457942887,59.9236111111054,1620.424778761062,275,229,210,234,233,240
9,251.32530120481928,1.7064156742220513,65.07638888888737,1732.060606060606,273,219,197,231,222,228
10,283.5520833333333,1.4846938775510206,62.05555555555616,1824.1566265060242,178,200,177,213,204,204
11,240.66666666666666,1.8261550904863006,61.638888888889426,1643.1935483870968,166,191,153,203,190,196
0,274.8875,17.003278122843337,63.166666666667425,1730.8857142857144,169,173,170,197,180,119
1,218.96511627906978,13.650621118012424,66.18750000000657,1708.4305555555557,149,154,146,175,165,107
