,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
8,299.92515592515593,1.7323414497546405,15.787878787878789,167.79560439560439,827,880,846,808,693,633
9,283.7792207792208,1.9049591288331034,11.181818181818182,165.15771812080536,813,864,817,697,683,633
10,227.34246575342465,1.924623716153128,6.325757575757575,177.99507389162562,783,834,759,650,621,603
11,233.94954128440367,2.0418777741001946,7.1499999999999995,192.60189573459715,729,760,615,588,552,557
0,244.20576131687244,6.701645967762556,5.316666666666666,204.3175965665236,716,583,558,543,592,510
1,255.8030888030888,5.604175325902134,3.0833333333333335,223.72289156626505,639,518,500,492,538,473
2,248.484126984127,4.512195655981784,6.116666666666667,224.11570247933884,549,462,446,435,460,416
3,228.22826086956522,3.980688318441828,3.896969696969697,249.42152466367713,567,409,401,385,415,387
4,240.90672451193058,3.834441373471777,7.472727272727273,264.2164009111617,579,380,381,341,393,360
5,271.75107913669063,4.288317962231005,10.942424242424243,265.81340441736484,582,332,361,310,380,312
6,513.2886904761905,5.451703208224947,20.83181818181818,247.34428794992175,809,531,476,388,511,390
7,818.6210892236385,1.9384221412390426,18.325757575757574,180.97033374536466,833,854,842,767,778,612
8,327.4967880085653,1.1430594809866392,11.183333333333332,173.79302325581395,834,858,866,835,762,710
9,281.31024096385545,1.1790000374926288,6.663636363636364,159.4968152866242,825,833,842,732,751,674
10,254.38022813688212,1.25804512802688,6.8136363636363635,186.11462450592884,798,796,773,682,704,631
11,270.5652173913044,1.2846078270836747,2.5924242424242423,190.83333333333334,752,710,631,618,657,572
0,257.741935483871,6.521976782752902,4.449999999999999,204.25242718446603,661,566,559,493,612,484
1,224.1659574468085,6.161260342514957,3.151515151515152,245.97321428571428,634,473,494,409,552,409
2,245.67877094972067,4.879871398628726,6.368181818181817,241.88472622478386,519,415,430,362,477,356
3,241.27944111776446,4.708518223536998,7.248484848484847,246.17118997912317,546,383,378,327,434,329
4,240.06342494714588,4.46981189901544,9.387878787878789,251.6511111111111,583,378,335,332,420,325
